"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-android_X","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_8_xp","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_win81","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_winphone81","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_win10","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-java_8u161","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_111d","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","95","",""
"protocol_support_score_weighted","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","28","",""
"key_exchange_score","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","90","",""
"key_exchange_score_weighted","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","27","",""
"cipher_strength_score","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","60","",""
"cipher_strength_score_weighted","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","24","",""
"final_score","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","79","",""
"overall_grade","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","MEDIUM","B","",""
"grade_cap_reason_1","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","Grade capped to B. TLS 1.1 offered","",""
"grade_cap_reason_2","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","Grade capped to B. TLS 1.0 offered","",""
