"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFTTCCBDWgAwIBAgIQQzCi1xDNiXgTHDZIMWXx0zANBgkqhkiG9w0BAQsFADA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXUjEwHhcNMjQxMjI5MjM1NjAxWhcNMjUwMzMwMDA1MzUxWjAsMSowKAYDVQQDEyFjb29wLmNvbnNlaWxsZXItbnVtZXJpcXVlLmdvdXYuZnIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC3WN+SvI3h9xItX5lHFGHqa6fJjhQVYos4Ompez6tPrYGmSXVnm6fHnAyPFMRljmuPeDFxpCDFPC8gJ6iH0Yy6pc1vzyzzVzbaazzkGuwz6wEFj3IKjxvzuS+PnoJl2KsuOwJiccc2gVIOg5Yvkawy9LjVlwI0xL5EXi+gaEUHykXhyRithfT4KwDNti8BO/igHcnpFiorXvUYxdxoibgFqIgFeeF5zLAc+oBh3ugOjOG+4fhXxwNojI4okrhqWwkUovUMPOzCNNIziUJWVa5YyM1BgEQLeBNXDdQbcoBH0OW3UVI8nUOd0sYRSgwuLq4/rVO976NeAd2Klbj6WSGTAgMBAAGjggJaMIICVjAOBgNVHQ8BAf8EBAMCBaAwEwYDVR0lBAwwCgYIKwYBBQUHAwEwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUm/XR6v3H2R74TV8hkyx9TnoTuU0wHwYDVR0jBBgwFoAUZmlJ1N4qnJEDz4kOJLgOMANuiC4wXgYIKwYBBQUHAQEEUjBQMCcGCCsGAQUFBzABhhtodHRwOi8vby5wa2kuZ29vZy9zL3dyMS9RekEwJQYIKwYBBQUHMAKGGWh0dHA6Ly9pLnBraS5nb29nL3dyMS5jcnQwLAYDVR0RBCUwI4IhY29vcC5jb25zZWlsbGVyLW51bWVyaXF1ZS5nb3V2LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMDYGA1UdHwQvMC0wK6ApoCeGJWh0dHA6Ly9jLnBraS5nb29nL3dyMS82M1paWW9aSDBnNC5jcmwwggEEBgorBgEEAdZ5AgQCBIH1BIHyAPAAdgDPEVbu1S58r/OHW9lpLpvpGnFnSrAX7KwB0lt3zsw7CAAAAZQVEA5XAAAEAwBHMEUCIHP5ZtA7yQqe3WLAvWIrheHc5wce7Ys/Jot1cc3coYYKAiEA/rMDvPJVW3ER94W3w+Pa2tzcltBpNvFlJHmpppPaCZAAdgDehYHXUCR8a83Lr1Y3xeeBxkzkbtYXY5+PNKcmyeK9NwAAAZQVEA40AAAEAwBHMEUCID2aEarLYnO/+uISdrI+06gB9EpC5+dRUuZTieI0Jz99AiEAgr3sO/9KSJ0JDDctCSIgSx+hNfzjiVVfTnhDm3tOvS4wDQYJKoZIhvcNAQELBQADggEBAJIHH9eSXK6rHY8TRjxY3BnStyZL8Xmv7u6vjYK8SVEQY02IsmqY/rZzC/IiVf74wraOFiCdEuDX/At0vjpydPPb78S9mOCzFfESIeB/I0q+Pn4m4gfVot4dDgGmooYpB6Fy++a33LKAPLORquUshv5ROgUVadLbiR+e6hfPKPDxUI9aardt84spvkGdy6yIkSxK46WDhrUl3InJRF107dTcouDQLOAwVOJQ2O6g8rTLYSq98wF3iM2yQopB+mQBHZpVeLEXzJMauWiGBpifj5uGECVhReNt5M+34fbVYICFqxbF1Tih12aWOepSSN/MFYV5RmLSVJI29bjT47Gs4Eo=\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","coop.conseiller-numerique.gouv.fr","",""
"cert_commonName_wo_SNI <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","coop.conseiller-numerique.gouv.fr","",""
"cert_trust <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","no","",""
"cert_expirationStatus <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","83 >= 60 days","",""
"cert_notBefore <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","2024-12-29 23:56","",""
"cert_notAfter <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","2025-03-30 00:53","",""
"cert_extlifeSpan <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","http://c.pki.goog/wr1/63ZZYoZH0g4.crl","",""
"cert_ocspURL <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","http://o.pki.goog/s/wr1/QzA","",""
"OCSP_stapling <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","offered","",""
"cert_ocspRevoked <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","not revoked","",""
"cert_mustStapleExtension <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","--","",""
"DNS_CAArecord <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","LOW","--","",""
"certificate_transparency <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","no","",""
"cert_caIssuers <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","WR1 (Google Trust Services from US)","",""
