"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_expiration <#2>","soliguide.fr/64.227.121.40","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","soliguide.fr/64.227.121.40","443","INFO","ISRG Root X1 <-- DST Root CA X3","",""
"intermediate_cert_badOCSP","soliguide.fr/64.227.121.40","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","soliguide.fr/64.227.121.40","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","soliguide.fr/64.227.121.40","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","soliguide.fr/64.227.121.40","443","INFO","1670720588","",""
"HSTS","soliguide.fr/64.227.121.40","443","LOW","not offered","",""
"HPKP","soliguide.fr/64.227.121.40","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","soliguide.fr/64.227.121.40","443","INFO","nginx","",""
"banner_application","soliguide.fr/64.227.121.40","443","INFO","No application banner found","",""
"cookie_count","soliguide.fr/64.227.121.40","443","INFO","0 at '/'","",""
"security_headers","soliguide.fr/64.227.121.40","443","MEDIUM","--","",""
"banner_reverseproxy","soliguide.fr/64.227.121.40","443","INFO","--","","CWE-200"
"heartbleed","soliguide.fr/64.227.121.40","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","soliguide.fr/64.227.121.40","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","soliguide.fr/64.227.121.40","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","soliguide.fr/64.227.121.40","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","soliguide.fr/64.227.121.40","443","OK","supported","","CWE-310"
"secure_client_renego","soliguide.fr/64.227.121.40","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","soliguide.fr/64.227.121.40","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","soliguide.fr/64.227.121.40","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","soliguide.fr/64.227.121.40","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","soliguide.fr/64.227.121.40","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","soliguide.fr/64.227.121.40","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","soliguide.fr/64.227.121.40","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","soliguide.fr/64.227.121.40","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","soliguide.fr/64.227.121.40","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=4B52BBB424C0A1F5A36B0A81F3175129E6D44CBA174D540EEEAD01B007E12A4C","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","soliguide.fr/64.227.121.40","443","INFO","RFC7919/ffdhe2048","CVE-2015-4000","CWE-310"
"LOGJAM","soliguide.fr/64.227.121.40","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","soliguide.fr/64.227.121.40","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","soliguide.fr/64.227.121.40","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","soliguide.fr/64.227.121.40","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","soliguide.fr/64.227.121.40","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","soliguide.fr/64.227.121.40","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","soliguide.fr/64.227.121.40","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","soliguide.fr/64.227.121.40","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","soliguide.fr/64.227.121.40","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","soliguide.fr/64.227.121.40","443","INFO","No connection","",""
"clientsimulation-java_8u161","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","soliguide.fr/64.227.121.40","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","soliguide.fr/64.227.121.40","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","soliguide.fr/64.227.121.40","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","soliguide.fr/64.227.121.40","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","soliguide.fr/64.227.121.40","443","INFO","100","",""
"protocol_support_score_weighted","soliguide.fr/64.227.121.40","443","INFO","30","",""
"key_exchange_score","soliguide.fr/64.227.121.40","443","INFO","90","",""
"key_exchange_score_weighted","soliguide.fr/64.227.121.40","443","INFO","27","",""
"cipher_strength_score","soliguide.fr/64.227.121.40","443","INFO","90","",""
"cipher_strength_score_weighted","soliguide.fr/64.227.121.40","443","INFO","36","",""
"final_score","soliguide.fr/64.227.121.40","443","INFO","93","",""
"overall_grade","soliguide.fr/64.227.121.40","443","OK","A","",""
